id,collection,role,title_bg,title_en,review_url_bg,review_url_en,api_url,source_count,source_ids,source_urls,license_statuses,has_open_license,has_public_reference_terms,has_license_or_reuse_status,needs_multi_source_review,editorial_status,blockers
person-rel-enyu-manolov-succeeds-milosh-danov-mayor-42-enyu-manolov,person_relationships,relationship_entity,Еню Манолов — наследява — Милош Данов,Еню Манолов — succeeds — Милош Данов,/people/person-enyu-manolov/#relationships,/en/people/person-enyu-manolov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-georgi-dzhevizov-succeeded-by-hristo-milev-mayor-21-georgi-dzhevizov,person_relationships,relationship_entity,Георги Джевизов — наследен/а от — Христо Милев,Георги Джевизов — succeeded by — Христо Милев,/people/person-georgi-dzhevizov/#relationships,/en/people/person-georgi-dzhevizov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-georgi-dzhevizov-succeeded-by-nikola-kozarev-mayor-26-georgi-dzhevizov,person_relationships,relationship_entity,Георги Джевизов — наследен/а от — Никола Козарев,Георги Джевизов — succeeded by — Никола Козарев,/people/person-georgi-dzhevizov/#relationships,/en/people/person-georgi-dzhevizov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-georgi-dzhevizov-succeeds-d-r-hristo-tanchev-mayor-21-georgi-dzhevizov,person_relationships,relationship_entity,Георги Джевизов — наследява — д-р Христо Танчев,Георги Джевизов — succeeds — д-р Христо Танчев,/people/person-georgi-dzhevizov/#relationships,/en/people/person-georgi-dzhevizov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-georgi-dzhevizov-succeeds-d-r-ivan-kesyakov-mayor-26-georgi-dzhevizov,person_relationships,relationship_entity,Георги Джевизов — наследява — д-р Иван Кесяков,Георги Джевизов — succeeds — д-р Иван Кесяков,/people/person-georgi-dzhevizov/#relationships,/en/people/person-georgi-dzhevizov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-georgi-todorov-succeeded-by-bozhidar-zdravkov-mayor-44-georgi-todorov,person_relationships,relationship_entity,Георги Тодоров — наследен/а от — Божидар Здравков,Георги Тодоров — succeeded by — Божидар Здравков,/people/person-georgi-todorov/#relationships,/en/people/person-georgi-todorov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-georgi-todorov-succeeds-bozhidar-zdravkov-mayor-44-georgi-todorov,person_relationships,relationship_entity,Георги Тодоров — наследява — Божидар Здравков,Георги Тодоров — succeeds — Божидар Здравков,/people/person-georgi-todorov/#relationships,/en/people/person-georgi-todorov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hafuz-ahmed-efendi-succeeded-by-kostaki-peev-mayor-06-hafuz-ahmed-efendi,person_relationships,relationship_entity,Хафуз Ахмед ефенди — наследен/а от — Костаки Пеев,Хафуз Ахмед ефенди — succeeded by — Костаки Пеев,/people/person-hafuz-ahmed-efendi/#relationships,/en/people/person-hafuz-ahmed-efendi/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hafuz-ahmed-efendi-succeeds-petko-karavelov-mayor-06-hafuz-ahmed-efendi,person_relationships,relationship_entity,Хафуз Ахмед ефенди — наследява — Петко Каравелов,Хафуз Ахмед ефенди — succeeds — Петко Каравелов,/people/person-hafuz-ahmed-efendi/#relationships,/en/people/person-hafuz-ahmed-efendi/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hariton-kuev-succeeded-by-nikola-galabov-mayor-32-hariton-kuev,person_relationships,relationship_entity,Харитон Куев — наследен/а от — Никола Гълъбов,Харитон Куев — succeeded by — Никола Гълъбов,/people/person-hariton-kuev/#relationships,/en/people/person-hariton-kuev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hariton-kuev-succeeds-hristo-pavlov-mayor-32-hariton-kuev,person_relationships,relationship_entity,Харитон Куев — наследява — Христо Павлов,Харитон Куев — succeeds — Христо Павлов,/people/person-hariton-kuev/#relationships,/en/people/person-hariton-kuev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hristo-dyukmedzhiev-succeeded-by-dimitar-sveshtarov-mayor-08-hristo-dyukmedzhiev,person_relationships,relationship_entity,Христо Дюкмеджиев — наследен/а от — Димитър Свещаров,Христо Дюкмеджиев — succeeded by — Димитър Свещаров,/people/person-hristo-dyukmedzhiev/#relationships,/en/people/person-hristo-dyukmedzhiev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hristo-dyukmedzhiev-succeeds-kostaki-peev-mayor-08-hristo-dyukmedzhiev,person_relationships,relationship_entity,Христо Дюкмеджиев — наследява — Костаки Пеев,Христо Дюкмеджиев — succeeds — Костаки Пеев,/people/person-hristo-dyukmedzhiev/#relationships,/en/people/person-hristo-dyukmedzhiev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hristo-g-danov-succeeded-by-nikola-chalakov-mayor-17-hristo-g-danov,person_relationships,relationship_entity,Христо Г. Данов — наследен/а от — Никола Чалъков,Христо Г. Данов — succeeded by — Никола Чалъков,/people/person-hristo-g-danov/#relationships,/en/people/person-hristo-g-danov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hristo-g-danov-succeeds-danail-yurukov-mayor-17-hristo-g-danov,person_relationships,relationship_entity,Христо Г. Данов — наследява — Данаил Юруков,Христо Г. Данов — succeeds — Данаил Юруков,/people/person-hristo-g-danov/#relationships,/en/people/person-hristo-g-danov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hristo-milev-succeeded-by-nikola-chalakov-mayor-22-hristo-milev,person_relationships,relationship_entity,Христо Милев — наследен/а от — Никола Чалъков,Христо Милев — succeeded by — Никола Чалъков,/people/person-hristo-milev/#relationships,/en/people/person-hristo-milev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hristo-milev-succeeds-georgi-dzhevizov-mayor-22-hristo-milev,person_relationships,relationship_entity,Христо Милев — наследява — Георги Джевизов,Христо Милев — succeeds — Георги Джевизов,/people/person-hristo-milev/#relationships,/en/people/person-hristo-milev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hristo-mishev-succeeded-by-dimitar-bakalov-mayor-56-hristo-mishev,person_relationships,relationship_entity,Христо Мишев — наследен/а от — Димитър Бакалов,Христо Мишев — succeeded by — Димитър Бакалов,/people/person-hristo-mishev/#relationships,/en/people/person-hristo-mishev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hristo-mishev-succeeds-diran-parikyan-mayor-56-hristo-mishev,person_relationships,relationship_entity,Христо Мишев — наследява — Диран Парикян,Христо Мишев — succeeds — Диран Парикян,/people/person-hristo-mishev/#relationships,/en/people/person-hristo-mishev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-hristo-pavlov-succeeded-by-hariton-kuev-mayor-31-hristo-pavlov,person_relationships,relationship_entity,Христо Павлов — наследен/а от — Харитон Куев,Христо Павлов — succeeded by — Харитон Куев,/people/person-hristo-pavlov/#relationships,/en/people/person-hristo-pavlov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
